city,title,gender,rating,district,facilities,original_price,discount_price,full_card_text
Jakarta Timur,Kost Radio Dalam Syariah Tipe A,Putri,4.6,Kebayoran Baru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.275.000,Rp2.072.500,Putri | 4.6 | Kost Radio Dalam Syariah Tipe A | Kebayoran Baru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 203rb | Rp2.275.000 | Rp2.072.500 | (Bulan pertama)
Jakarta Timur,Kost Inn Taman Mahkota Tipe A,Campur,4.9,Benda,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.825.000,Rp1.681.000,Campur | 4.9 | Sisa 3 kamar | Kost Inn Taman Mahkota Tipe A | Benda | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 144rb | Rp1.825.000 | Rp1.681.000 | (Bulan pertama)
Jakarta Timur,Kost Akifa Tipe A,Putri,4.9,Pasar Rebo,WiFi·AC·Kloset Duduk·Kasur,Rp1.425.000,Rp1.299.000,Putri | 4.9 | Kost Akifa Tipe A | Pasar Rebo | WiFi·AC·Kloset Duduk·Kasur | Diskon 126rb | Rp1.425.000 | Rp1.299.000 | (Bulan pertama)
Jakarta Timur,Kost Pisangan Lama 2 Tipe A,Campur,4.8,Pulo Gadung,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.369.000,Campur | 4.8 | Sisa 1 kamar | Kost Pisangan Lama 2 Tipe A | Pulo Gadung | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 56rb | Rp1.425.000 | Rp1.369.000 | (Bulan pertama)
Jakarta Timur,Kost Ravanti Tipe A,Putri,4.8,Kecamatan Ciputat Timur,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.417.000,Putri | 4.8 | Sisa 1 kamar | Kost Ravanti Tipe A | Kecamatan Ciputat Timur | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 58rb | Rp1.475.000 | Rp1.417.000 | (Bulan pertama)
Jakarta Timur,Kost Pluit Permai 83 Tipe A,Campur,,Penjaringan,WiFi·AC·Kasur·Akses 24 Jam,Rp1.625.000,Rp1.449.000,Campur | Kost Pluit Permai 83 Tipe A | Penjaringan | WiFi·AC·Kasur·Akses 24 Jam | Diskon 176rb | Rp1.625.000 | Rp1.449.000 | (Bulan pertama)
Jakarta Timur,Kost Mekar II Padasuka Tipe A,Campur,4.9,Cibeunying Kidul,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp1.015.000,Rp925.900,Campur | 4.9 | Kost Mekar II Padasuka Tipe A | Cibeunying Kidul | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 89rb | Rp1.015.000 | Rp925.900 | (Bulan pertama)
Jakarta Timur,Kost Griya Kana 1 Tipe B Maguwoharjo Yogyakarta,Putra,4.6,Kecamatan Depok,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp800.000,Rp760.000,Putra | 4.6 | Sisa 3 kamar | Kost Griya Kana 1 Tipe B Maguwoharjo Yogyakarta | Kecamatan Depok | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 40rb | Rp800.000 | Rp760.000 | (Bulan pertama)
Jakarta Timur,Kost Studentenwohnheim BSD Tipe A,Campur,4.9,Serpong,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.125.000,Rp1.999.000,Campur | 4.9 | Sisa 2 kamar | Kost Studentenwohnheim BSD Tipe A | Serpong | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 126rb | Rp2.125.000 | Rp1.999.000 | (Bulan pertama)
Jakarta Timur,Kost Safana UNPAD Tipe B,Putri,4.8,Jatinangor,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp760.000,Rp701.200,Putri | 4.8 | Kost Safana UNPAD Tipe B | Jatinangor | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 59rb | Rp760.000 | Rp701.200 | (Bulan pertama)
Jakarta Timur,Kost UNTAR S Parman Tipe A Tomang,Campur,4.8,Kecamatan Grogol petamburan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.900.000,Rp2.784.000,Campur | 4.8 | Sisa 1 kamar | Kost UNTAR S Parman Tipe A Tomang | Kecamatan Grogol petamburan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 116rb | Rp2.900.000 | Rp2.784.000 | (Bulan pertama)
Jakarta Timur,Kost Bersama Jaya Tipe A,Campur,5.0,Tanah Abang,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.180.000,Rp2.093.800,Campur | 5.0 | Sisa 3 kamar | Kost Bersama Jaya Tipe A | Tanah Abang | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 86rb | Rp2.180.000 | Rp2.093.800 | (Bulan pertama)
Jakarta Timur,Kost Pondok Sagre Kepu Tipe C,Campur,4.8,Kecamatan Senen,WiFi·AC·Kasur·Akses 24 Jam,Rp1.645.000,Rp1.580.200,Campur | 4.8 | Sisa 1 kamar | Kost Pondok Sagre Kepu Tipe C | Kecamatan Senen | WiFi·AC·Kasur·Akses 24 Jam | Diskon 65rb | Rp1.645.000 | Rp1.580.200 | (Bulan pertama)
Jakarta Timur,Kost Kemanggisan Utama 8 Tipe E,Putri,4.8,Palmerah,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.775.000,Rp2.665.000,Putri | 4.8 | Sisa 1 kamar | Kost Kemanggisan Utama 8 Tipe E | Palmerah | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 110rb | Rp2.775.000 | Rp2.665.000 | (Bulan pertama)
Jakarta Timur,Kost Kika Tipe A Yogyakarta,Putri,4.8,Ngaglik,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp825.000,Rp785.000,Putri | 4.8 | Kost Kika Tipe A Yogyakarta | Ngaglik | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 40rb | Rp825.000 | Rp785.000 | (Bulan pertama)
Jakarta Timur,Kost Blessing Home BSD Tipe C,Campur,4.6,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.811.000,Campur | 4.6 | Kost Blessing Home BSD Tipe C | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 114rb | Rp1.925.000 | Rp1.811.000 | (Bulan pertama)
Jakarta Timur,Kost Samara Tipe A Yogyakarta,Putra,4.6,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.212.500,Putra | 4.6 | Kost Samara Tipe A Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 63rb | Rp1.275.000 | Rp1.212.500 | (Bulan pertama)
Jakarta Timur,Kost Rumah Cibodas Star Tipe A,Campur,4.8,Periuk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Kost Rumah Cibodas Star Tipe A | Periuk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Jakarta Timur,Kost Puri Rinda Tipe A,Putri,4.8,Kecamatan Jagakarsa,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.975.000,Rp2.857.000,Putri | 4.8 | Sisa 1 kamar | Kost Puri Rinda Tipe A | Kecamatan Jagakarsa | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 118rb | Rp2.975.000 | Rp2.857.000 | (Bulan pertama)
Jakarta Timur,Kost Ernawati BSC Tipe A,Campur,,Coblong,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp1.897.000,Rp1.672.360,Campur | Kost Ernawati BSC Tipe A | Coblong | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 225rb | Rp1.897.000 | Rp1.672.360 | (Bulan pertama)
Jakarta Timur,Kost Asri Utara XI Tipe C,Putri,4.5,Rungkut,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp925.000,Rp844.000,Putri | 4.5 | Sisa 1 kamar | Kost Asri Utara XI Tipe C | Rungkut | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 81rb | Rp925.000 | Rp844.000 | (Bulan pertama)
Jakarta Timur,Kost Setiabudi Damar Home Tipe B,Putra,4.6,Kecamatan Sukajadi,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.075.000,Rp975.000,Putra | 4.6 | Sisa 3 kamar | Kost Setiabudi Damar Home Tipe B | Kecamatan Sukajadi | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 100rb | Rp1.075.000 | Rp975.000 | (Bulan pertama)
Jakarta Timur,Kost Kertajaya Utimami Tipe C,Putri,4.6,Gubeng,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.635.000,Rp2.414.000,Putri | 4.6 | Sisa 1 kamar | Kost Kertajaya Utimami Tipe C | Gubeng | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 221rb | Rp2.635.000 | Rp2.414.000 | (Bulan pertama)
Jakarta Timur,Kost BSD Anggrek Jingga 1 Tipe A,Putra,4.8,Serpong,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.125.000,Rp2.041.000,Putra | 4.8 | Kost BSD Anggrek Jingga 1 Tipe A | Serpong | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 84rb | Rp2.125.000 | Rp2.041.000 | (Bulan pertama)
Jakarta Timur,Kost Casa Diva Kalicari Tipe A,Putri,4.8,Pedurungan,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp575.000,Rp525.500,Putri | 4.8 | Kost Casa Diva Kalicari Tipe A | Pedurungan | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp575.000 | Rp525.500 | (Bulan pertama)
Jakarta Timur,Kost Rumah Adel Tipe C,Putra,4.8,Makasar,WiFi·AC·Kloset Duduk·Kasur,Rp1.100.000,Rp1.012.000,Putra | 4.8 | Sisa 2 kamar | Kost Rumah Adel Tipe C | Makasar | WiFi·AC·Kloset Duduk·Kasur | Diskon 88rb | Rp1.100.000 | Rp1.012.000 | (Bulan pertama)
Jakarta Timur,Kost Asri Utara XI Tipe B,Putri,5.0,Rungkut,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.025.000,Rp935.000,Putri | 5.0 | Sisa 1 kamar | Kost Asri Utara XI Tipe B | Rungkut | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 90rb | Rp1.025.000 | Rp935.000 | (Bulan pertama)
Jakarta Timur,Kost Gardena Utama 5 Tipe C Kalideres,Campur,4.8,Kali Deres,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.584.000,Campur | 4.8 | Sisa 1 kamar | Kost Gardena Utama 5 Tipe C Kalideres | Kali Deres | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.650.000 | Rp1.584.000 | (Bulan pertama)
Jakarta Timur,Kost Coteca BINUS Anggrek Tipe B Rawa Belong,Campur,4.8,Kecamatan Palmerah,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.526.500,Campur | 4.8 | Kost Coteca BINUS Anggrek Tipe B Rawa Belong | Kecamatan Palmerah | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 149rb | Rp1.675.000 | Rp1.526.500 | (Bulan pertama)
Jakarta Timur,Kost Coteca BINUS Anggrek Tipe A Rawa Belong,Campur,4.5,Kecamatan Palmerah,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.799.500,Campur | 4.5 | Kost Coteca BINUS Anggrek Tipe A Rawa Belong | Kecamatan Palmerah | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 176rb | Rp1.975.000 | Rp1.799.500 | (Bulan pertama)
Jakarta Timur,Kost Rumah Adel Tipe A,Putra,4.5,Makasar,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.400.000,Rp1.288.000,Putra | 4.5 | Sisa 1 kamar | Kost Rumah Adel Tipe A | Makasar | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 112rb | Rp1.400.000 | Rp1.288.000 | (Bulan pertama)
Jakarta Timur,Kost Alpukat Rania Tipe A Condong Catur Yogyakarta,Putri,4.9,Kecamatan Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.300.000,Rp1.183.000,Putri | 4.9 | Sisa 3 kamar | Kost Alpukat Rania Tipe A Condong Catur Yogyakarta | Kecamatan Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 117rb | Rp1.300.000 | Rp1.183.000 | (Bulan pertama)
Jakarta Timur,Kost Setiabudi Damar Home Tipe A,Putra,4.4,Kecamatan Sukajadi,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp875.000,Rp795.000,Putra | 4.4 | Sisa 2 kamar | Kost Setiabudi Damar Home Tipe A | Kecamatan Sukajadi | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 80rb | Rp875.000 | Rp795.000 | (Bulan pertama)
Jakarta Timur,Kost Matra Ngagel Pucang Sewu,Campur,4.8,Kecamatan Gubeng,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.395.000,Rp2.276.500,Campur | 4.8 | Sisa 1 kamar | Kost Matra Ngagel Pucang Sewu | Kecamatan Gubeng | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 119rb | Rp2.395.000 | Rp2.276.500 | (Bulan pertama)
Jakarta Timur,Kost Cana 24B Tipe A,Putri,4.6,Cicendo,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.344.500,Putri | 4.6 | Sisa 2 kamar | Kost Cana 24B Tipe A | Cicendo | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 131rb | Rp1.475.000 | Rp1.344.500 | (Bulan pertama)
Jakarta Timur,Kost UII Teko Tipe A Candiwinangun Yogyakarta,Putri,4.9,Kecamatan Ngaglik,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.250.000,Rp1.150.000,Putri | 4.9 | Kost UII Teko Tipe A Candiwinangun Yogyakarta | Kecamatan Ngaglik | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 100rb | Rp1.250.000 | Rp1.150.000 | (Bulan pertama)
Jakarta Timur,Kost Malahayati 10 Tipe B,Campur,4.8,Jatinegara,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.575.000,Rp1.451.000,Campur | 4.8 | Sisa 2 kamar | Kost Malahayati 10 Tipe B | Jatinegara | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 124rb | Rp1.575.000 | Rp1.451.000 | (Bulan pertama)
Jakarta Timur,Kost Setiabudi Damar Home Tipe C,Putra,4.8,Kecamatan Sukajadi,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.125.000,Rp1.020.000,Putra | 4.8 | Kost Setiabudi Damar Home Tipe C | Kecamatan Sukajadi | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 105rb | Rp1.125.000 | Rp1.020.000 | (Bulan pertama)
Jakarta Timur,Kost MPR05 Menteng Pulo Tipe A Setiabudi,Putri,4.6,Setia Budi,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.285.000,Rp2.194.600,Putri | 4.6 | Sisa 1 kamar | Kost MPR05 Menteng Pulo Tipe A Setiabudi | Setia Budi | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 90rb | Rp2.285.000 | Rp2.194.600 | (Bulan pertama)
Jakarta Timur,Kost Omah Aster Tipe A Lempongsari Yogyakarta,Putri,4.9,Ngaglik,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.402.500,Putri | 4.9 | Sisa 3 kamar | Kost Omah Aster Tipe A Lempongsari Yogyakarta | Ngaglik | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 73rb | Rp1.475.000 | Rp1.402.500 | (Bulan pertama)
Jakarta Timur,Kost Maranzi House Tipe A Barat,Campur,4.8,Kebon Jeruk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.475.000,Rp2.377.000,Campur | 4.8 | Sisa 2 kamar | Kost Maranzi House Tipe A Barat | Kebon Jeruk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 98rb | Rp2.475.000 | Rp2.377.000 | (Bulan pertama)
Jakarta Timur,Kost Mutiara Hati Tipe B,Putri,5.0,Jatinegara,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.897.000,Putri | 5.0 | Sisa 2 kamar | Kost Mutiara Hati Tipe B | Jatinegara | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 78rb | Rp1.975.000 | Rp1.897.000 | (Bulan pertama)
Jakarta Timur,Kost Ninetree Mangga Besar Tipe C Tamansari,Putri,4.8,Kecamatan Taman Sari,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.125.000,Rp2.041.000,Putri | 4.8 | Kost Ninetree Mangga Besar Tipe C Tamansari | Kecamatan Taman Sari | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 84rb | Rp2.125.000 | Rp2.041.000 | (Bulan pertama)
Jakarta Timur,Kost Al Firdaus Tipe A,Putra,4.6,Lowokwaru,WiFi·Kasur,Rp495.000,Rp435.600,Putra | 4.6 | Kost Al Firdaus Tipe A | Lowokwaru | WiFi·Kasur | Diskon 59rb | Rp495.000 | Rp435.600 | (Bulan pertama)
Jakarta Timur,Kost Sahar Tipe B,Putri,4.9,Pasar Minggu,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.825.000,Rp2.713.000,Putri | 4.9 | Sisa 1 kamar | Kost Sahar Tipe B | Pasar Minggu | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 112rb | Rp2.825.000 | Rp2.713.000 | (Bulan pertama)
Jakarta Timur,Kost Pondok Trio Tipe C Maguwoharjo Yogyakarta,Putri,4.8,Kecamatan Depok,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp875.000,Rp795.000,Putri | 4.8 | Sisa 1 kamar | Kost Pondok Trio Tipe C Maguwoharjo Yogyakarta | Kecamatan Depok | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 80rb | Rp875.000 | Rp795.000 | (Bulan pertama)
Jakarta Timur,Kost Dentisia 2 Condronegaran Tipe A,Putri,4.6,Mantrijeron,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp775.000,Rp737.500,Putri | 4.6 | Sisa 1 kamar | Kost Dentisia 2 Condronegaran Tipe A | Mantrijeron | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 38rb | Rp775.000 | Rp737.500 | (Bulan pertama)
Jakarta Timur,Kost Poltangan 28 Tipe B,Putri,4.8,Kecamatan Jagakarsa,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.275.000,Rp2.185.000,Putri | 4.8 | Kost Poltangan 28 Tipe B | Kecamatan Jagakarsa | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 90rb | Rp2.275.000 | Rp2.185.000 | (Bulan pertama)
Jakarta Timur,Kost Arel Tipe B Sukmajaya,Campur,4.9,Sukma Jaya,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp790.000,Rp713.500,Campur | 4.9 | Sisa 2 kamar | Kost Arel Tipe B Sukmajaya | Sukma Jaya | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 77rb | Rp790.000 | Rp713.500 | (Bulan pertama)
Jakarta Timur,Kost Kebayoran Lama 17D Permata Hijau,Campur,4.6,Kecamatan Kebon Jeruk,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.225.000,Campur | 4.6 | Kost Kebayoran Lama 17D Permata Hijau | Kecamatan Kebon Jeruk | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp1.275.000 | Rp1.225.000 | (Bulan pertama)
Jakarta Timur,Kost Griya Mas Tipe F,Campur,4.8,Curug,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.525.000,Rp1.450.000,Campur | 4.8 | Kost Griya Mas Tipe F | Curug | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 75rb | Rp1.525.000 | Rp1.450.000 | (Bulan pertama)
Jakarta Timur,Kost 30 Tipe B,Campur,4.6,Mampang Prapatan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.300.000,Rp2.254.000,Campur | 4.6 | Sisa 1 kamar | Kost 30 Tipe B | Mampang Prapatan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 46rb | Rp2.300.000 | Rp2.254.000 | (Bulan pertama)
Jakarta Timur,Kost Griya Giyanti Tipe A Yogyakarta,Putra,5.0,Ngaglik,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.162.500,Putra | 5.0 | Sisa 2 kamar | Kost Griya Giyanti Tipe A Yogyakarta | Ngaglik | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 113rb | Rp1.275.000 | Rp1.162.500 | (Bulan pertama)
Jakarta Timur,Kost Naga Surya Tipe A,Putra,4.9,Tebet,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.175.000,Rp1.938.500,Putra | 4.9 | Kost Naga Surya Tipe A | Tebet | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 237rb | Rp2.175.000 | Rp1.938.500 | (Bulan pertama)
Jakarta Timur,Kost Rayi House Tipe A,Putra,4.6,Lowokwaru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.525.000,Rp1.390.000,Putra | 4.6 | Kost Rayi House Tipe A | Lowokwaru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 135rb | Rp1.525.000 | Rp1.390.000 | (Bulan pertama)
Jakarta Timur,Kost Happy Living Tipe B,Campur,4.8,Jagakarsa,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.849.000,Campur | 4.8 | Kost Happy Living Tipe B | Jagakarsa | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 76rb | Rp1.925.000 | Rp1.849.000 | (Bulan pertama)
Jakarta Timur,Kost Emha Tipe A Yogyakarta,Putri,4.9,Gamping,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.525.000,Rp1.450.000,Putri | 4.9 | Sisa 2 kamar | Kost Emha Tipe A Yogyakarta | Gamping | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 75rb | Rp1.525.000 | Rp1.450.000 | (Bulan pertama)
Jakarta Timur,Kost Habibie Ploso Tipe A,Campur,3.5,Tambaksari,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.395.000,Rp1.311.300,Campur | 3.5 | Kost Habibie Ploso Tipe A | Tambaksari | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 84rb | Rp1.395.000 | Rp1.311.300 | (Bulan pertama)
Jakarta Timur,Kost Warna Warni Mangga Besar Tipe A,Campur,4.8,Taman Sari,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.825.000,Rp2.713.000,Campur | 4.8 | Sisa 1 kamar | Kost Warna Warni Mangga Besar Tipe A | Taman Sari | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 112rb | Rp2.825.000 | Rp2.713.000 | (Bulan pertama)
Jakarta Timur,Kost Inna Matoa Tipe A Yogyakarta,Putri,4.5,Ngaglik,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.200.000,Rp1.080.000,Putri | 4.5 | Kost Inna Matoa Tipe A Yogyakarta | Ngaglik | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 120rb | Rp1.200.000 | Rp1.080.000 | (Bulan pertama)
Jakarta Timur,Kost Pondok Melati Tipe B,Campur,4.6,Pondokmelati,WiFi·Kloset Duduk·Kasur,Rp745.000,Rp665.800,Campur | 4.6 | Kost Pondok Melati Tipe B | Pondokmelati | WiFi·Kloset Duduk·Kasur | Diskon 79rb | Rp745.000 | Rp665.800 | (Bulan pertama)
Jakarta Timur,Kost Taman Apel IV Tipe A Barat,Campur,4.6,Grogol Petamburan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.335.000,Rp2.219.500,Campur | 4.6 | Sisa 1 kamar | Kost Taman Apel IV Tipe A Barat | Grogol Petamburan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 116rb | Rp2.335.000 | Rp2.219.500 | (Bulan pertama)
Jakarta Timur,Kost Pondok Artha STPDN Tipe A,Campur,4.8,Jatinangor,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.402.500,Campur | 4.8 | Sisa 2 kamar | Kost Pondok Artha STPDN Tipe A | Jatinangor | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 73rb | Rp1.475.000 | Rp1.402.500 | (Bulan pertama)
Jakarta Timur,Kost Wisma Asgard 1 Tipe A,Putra,4.6,Beji,WiFi·Kasur·Akses 24 Jam,Rp680.000,Rp625.600,Putra | 4.6 | Sisa 1 kamar | Kost Wisma Asgard 1 Tipe A | Beji | WiFi·Kasur·Akses 24 Jam | Diskon 54rb | Rp680.000 | Rp625.600 | (Bulan pertama)
